Contour length,Contour area,mean blue1,mean green1,mean red1,varb1,varg1,varr1,pix11,pix21,pix31,pix41,mean blue2,mean green2,mean red2,varb2,varg2,varr2,pix12,pix22,pix32,pix42,mean blue3,mean green3,mean red3,varb3,varg3,varr3,pix13,pix23,pix33,pix43,mean blue4,mean green4,mean red4,varb4,varg4,varr4,pix14,pix24,pix34,pix44,Type
24597.5,651.8305147,6.844791667,7.188229167,19.07958333,343.4802854,415.2836323,1561.246062,65536,0,0,0,15.600625,16.76291667,65.41630208,341.5427913,396.3602498,1416.16737,5836809,6100757,5509651,5508363,3.1590625,3.157395833,5.225625,193.8862616,197.0676224,398.1278434,0,0,0,0,13.928125,14.96416667,31.133125,903.836709,1012.793299,1532.077278,8487035,131588,0,0,Apple
24061.5,657.4873685,9.1925,9.403854167,25.6421875,429.0262771,502.622006,1925.326658,6296858,0,0,0,18.02171875,18.70494792,64.30807292,543.6090595,591.8383089,1509.80681,6625815,5642780,5181199,5838098,4.2675,4.221145833,7.033645833,270.0234438,272.847032,529.8943888,0,0,0,0,12.915,13.99447917,27.4778125,905.810275,1011.219865,1521.095341,256,0,0,0,Apple
32149,710.2985504,22.93708333,23.81348958,45.67963542,1207.103854,1359.094849,4256.392106,7219248,65536,9137258,8006449,30.42036458,33.65635417,74.8021875,769.4244915,930.9168034,2393.768891,7680821,6697257,6894125,7285025,16.91239583,18.14104167,37.5565625,723.0134713,838.2590656,2323.167634,768,259,65536,9140337,26.32604167,29.99947917,61.51947917,1331.933072,1528.777187,1561.533787,3738631,3938841,4466463,5126964,Apple
33049,727.6122583,23.36916667,24.83078125,39.60505208,1504.351737,1755.449855,3932.726152,9129549,2,459264,9065296,36.8246875,41.04776042,80.2778125,813.322078,971.5548544,1994.196362,7418152,7221552,6628132,6762023,13.67635417,14.72635417,25.33572917,692.9809825,792.5039721,1795.007182,0,0,0,0,28.0621875,32.31447917,56.09583333,1381.41582,1587.608707,1505.909774,3477262,4404522,4537908,5066564,Apple
37403.5,753.5117543,27.8140625,30.10223958,44.20890625,2590.609698,3146.19512,6029.759431,11362139,0,0,0,38.44692708,44.42104167,101.4441667,752.7924958,1026.123036,2944.105008,8928049,8071980,7676963,7415590,15.096875,17.18635417,30.563125,1051.88624,1337.995793,3884.46164,0,0,0,0,38.8665625,50.54864583,103.7361458,2088.497924,2472.824925,2238.034027,6360071,5442304,5771265,5903621,Apple
37813.5,759.1686071,29.92515625,32.3828125,47.54807292,2716.051534,3298.819809,6288.728939,12215656,0,0,0,38.74723958,44.79072917,102.3813021,714.9988726,970.5489141,2753.711432,8533034,7742754,7480874,7480356,15.80635417,17.82677083,31.530625,1109.708855,1384.025096,3946.388229,0,0,0,0,37.71291667,49.1278125,101.161875,2026.982583,2427.576685,2303.55838,6294278,5375745,6166540,5510663,Apple
34144.5,756.884339,29.71833333,32.32619792,49.75375,2407.793997,2971.442605,6281.534153,258,0,0,0,39.01765625,44.35614583,101.1257292,586.2722403,778.7133685,2270.362526,7611431,7415842,7284522,7875361,13.86416667,15.59572917,28.36364583,937.5555076,1172.752919,3508.421616,0,0,0,0,27.60864583,35.81552083,77.72302083,1171.453196,1568.467947,2836.087345,6105112,5911064,6701109,6900270,Apple
36636.5,743.3696203,30.84088542,33.63703125,49.92677083,2718.569943,3351.733722,6533.755992,12748924,0,0,0,39.746875,45.78572917,104.3647917,635.3987402,860.9098172,2406.66276,7480352,7611940,7809057,7810849,14.24291667,16.17458333,29.15177083,969.4282832,1225.674104,3657.824153,0,0,0,0,29.10083333,38.46958333,86.6621875,1118.373791,1480.394908,2637.85057,5703180,5644563,6042148,5778976,Apple
36806,754.4406867,28.11203125,30.47104167,44.67328125,2607.832293,3169.128953,6085.785494,11230553,0,0,0,39.235,45.4784375,102.6138542,793.7983167,1065.615577,2879.529433,8664620,7874603,7546147,7546917,14.1203125,16.02541667,28.880625,963.2677124,1221.919146,3704.716583,0,0,0,0,36.01802083,47.22458333,99.59708333,1783.144571,2196.667896,2404.77495,6754827,5704194,6232846,5773324,Apple
40744.5,788.3401834,48.6071875,52.1990625,76.71744792,3327.845698,3996.399437,7410.293133,14401952,14868432,15921619,14269085,50.24864583,55.765625,111.9986458,1612.68005,1708.44736,1252.369165,7286047,6891817,7549735,7745572,18.7715625,21.02458333,36.66104167,1221.505004,1515.036062,4088.038024,0,0,0,0,27.75614583,35.6671875,76.91364583,1119.218973,1466.196632,2342.252855,4854544,5912096,6176557,6505007,Apple
47.5,42.04163027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apple
26158,671.7300096,8.309947917,8.439791667,20.83973958,461.0479427,538.6989791,1896.132181,256,0,0,0,19.07619792,19.33677083,68.57828125,403.8927876,466.2811687,1779.108455,5770252,6165271,6757658,6165012,4.844895833,4.605208333,9.117916667,288.3927135,277.5337229,685.326304,0,0,0,0,16.24708333,17.16010417,41.72541667,1005.498741,1114.128221,1639.406687,4664104,4930099,7630699,6907228,Apple
549,1284.43058,1.369947917,1.364114583,1.53015625,165.8667323,161.885806,189.8009656,0,0,0,0,0.951510417,0.96328125,0.988541667,110.475305,112.3159955,113.823202,0,0,0,0,0.067395833,0.064583333,0.063854167,7.853686968,8.335828993,8.246651812,0,0,0,0,9.366770833,10.13489583,9.043125,1568.96725,1819.260866,1454.971474,0,0,0,0,Apple
32315.5,744.8843371,20.776875,21.27104167,42.26130208,1054.766778,1153.323411,3942.253232,7808305,0,720896,7940153,29.91578125,32.82890625,75.08489583,729.6899385,872.1435915,2305.649459,7680807,6828079,6957608,7808806,14.18666667,15.0203125,32.80885417,604.5805722,676.9955249,2037.628776,0,4,0,459520,25.40760417,29.09166667,61.93697917,1175.085838,1381.539722,1397.491341,3738633,3215369,4136212,4269848,Apple
27325,677.3868642,11.21510417,11.82604167,28.469375,606.349876,766.6764052,2365.86,6172206,0,0,0,18.19088542,19.03536458,67.95109375,377.6888232,430.3025514,1445.339535,6561562,5576207,6363670,5313553,5.755,5.7346875,11.35645833,339.5476833,353.4432551,810.7289791,0,0,0,0,15.7590625,17.135,38.361875,997.959345,1145.520942,1633.980296,4928307,6708819,256,131584,Apple
26395,666.558437,11.40119792,11.96869792,30.06963542,579.0549256,715.3450098,2360.422911,5967382,131328,768,983040,19.98880208,21.07734375,69.40947917,513.9354475,585.0674034,1401.829202,6298136,5445650,5444623,5773073,5.587083333,5.591666667,10.0025,349.8474165,361.5774306,748.4364521,0,0,0,0,15.26666667,16.33020833,33.12302083,1061.168681,1184.811379,1721.04622,6643034,2,0,0,Apple
34291,744.7838314,18.85328125,19.29692708,39.085,969.2663382,1061.00147,3745.906837,7743791,0,0,9325131,29.08755208,32.384375,76.60307292,661.8997825,798.8876725,2306.076563,6628893,7154987,7350565,7020832,16.00041667,17.1946875,36.72697917,672.7854165,795.6409509,2330.778897,0,65536,0,2,24.07510417,28.08552083,66.13541667,946.5615469,1093.247165,979.350204,3671300,3149317,3409927,3149067,Apple
29885.5,702.3990563,17.5134375,17.98911458,36.86755208,904.4428403,976.3723294,3563.925322,9257283,256,9921892,9520707,31.15255208,34.25869792,80.43192708,695.5736549,832.6679191,2134.365574,7545384,7020830,6888994,6824732,9.081666667,9.2675,20.32552083,468.5929139,504.0842771,1528.418307,0,0,0,0,23.33083333,25.94625,49.77427083,1311.923674,1514.054611,1921.239359,5125937,5721673,5986636,7040865,Apple
32801,780.2985514,27.81432292,29.04604167,45.84359375,2336.183909,2715.770484,5863.622881,515,0,0,393218,38.75083333,41.3284375,93.15328125,726.0414576,899.5280663,3022.33989,7546665,7088417,6889262,7677735,21.91166667,24.055,43.32239583,1394.349906,1678.665933,5000.234915,0,0,0,0,34.62791667,42.73125,92.68625,1192.075096,1505.930898,2634.515311,5966091,6170135,6107428,6106149,Apple
27136.5,693.6295046,10.84796875,11.20588542,25.93078125,654.4468344,815.6512049,2349.018073,2,0,0,0,18.80994792,18.27239583,68.83255208,378.5042448,423.1891338,1571.914826,6032397,6430235,6100249,5639181,5.083854167,4.922604167,9.5,301.393906,301.7718224,707.7570833,0,0,0,0,15.96802083,16.94958333,39.6640625,1005.333665,1126.719541,1626.357458,4993847,6510928,11645099,11645099,Apple
26472.5,687.9726516,10.66364583,10.94776042,27.87625,531.5985325,628.8816981,2240.443853,6757674,0,0,0,19.51265625,20.02520833,69.36078125,434.0716107,485.7486354,1429.371451,6298130,6167835,5510932,5904663,5.575,5.557083333,10.228125,339.9022917,351.9269498,760.952959,0,0,0,0,15.3565625,16.67979167,35.40135417,1022.693801,1151.873092,1696.547769,5917510,0,0,0,Apple
26016,683.730009,7.672239583,7.701510417,19.90802083,398.4839794,448.8446019,1728.648102,65536,0,0,0,19.0209375,19.40114583,71.15916667,402.4983116,473.179707,1529.212999,6427919,5773077,6428186,5902090,3.482083333,3.525520833,5.8265625,213.794054,222.1962237,464.3796069,0,0,0,0,15.19520833,16.34166667,34.85125,971.4756437,1102.006181,1680.306623,6445394,65793,0,0,Apple
26906.5,685.9726497,8.432708333,8.644166667,21.11651042,484.8544302,574.6425493,1906.007207,256,0,0,0,18.69166667,19.06166667,70.23515625,394.5755556,463.7646347,1574.283191,6756120,5968914,6297889,5966865,4.153333333,4.092916667,7.378125,246.5912806,247.5269915,565.1153548,0,0,0,0,15.420625,16.52760417,38.10302083,976.5497413,1091.333821,1614.936783,4797750,7564904,0,0,Apple
30504.5,705.7127647,27.75796875,29.4653125,52.54286458,1859.085119,2102.387338,5793.212329,10704211,0,196608,9587010,30.26671875,41.76421875,96.11369792,625.1162049,915.0827926,2894.267646,8335391,8997936,8798767,9326131,9.293125,9.00625,23.04708333,518.6034527,500.0951693,2060.461116,0,0,0,0,19.7425,24.915625,62.5409375,1042.610569,1210.905589,2038.890616,4725777,4795931,6243125,5585455,Apple
37280,742.0975406,39.95614583,41.51088542,49.94145833,2857.422973,3219.642277,4202.627094,13229007,7953251,8869984,11445161,48.19723958,53.95583333,84.128125,992.3641695,1183.867737,1576.459313,6763828,6173235,6369331,5975090,15.37739583,14.79958333,16.9359375,1119.950802,1087.861708,1201.849958,0,0,0,0,32.10177083,37.908125,49.6046875,1711.918705,1988.726559,1317.174874,3418407,4278336,4345670,4345669,Apple
36802,864.298551,37.86458333,37.98927083,54.63479167,3071.311558,3512.490093,5961.484852,11174539,7352135,9524842,10779272,34.0896875,36.63109375,87.38505208,721.7744562,889.1329186,2435.737829,7545127,6363171,7677474,8004643,24.326875,24.8290625,42.05135417,1606.267528,1696.779426,4420.597467,0,0,0,0,38.310625,46.70895833,92.7034375,1419.481845,1589.094878,1563.25903,5773326,6431767,5840410,5380368,Apple
524.5,1325.276254,1.491145833,1.435052083,1.7340625,155.2410674,144.8586984,189.9400064,0,256,256,256,0.7446875,0.750989583,0.767916667,79.68231553,80.7267959,80.94509566,0,0,0,0,0.194791667,0.191354167,0.208645833,24.67559787,26.25744608,27.15865442,0,0,0,0,9.0859375,9.7646875,8.969791667,1522.263344,1748.356191,1474.203671,0,0,0,0,Apple
36253.5,775.9137743,39.32776042,39.62223958,56.88484375,3132.762209,3598.986307,6082.179604,10715787,6957377,8080997,10647175,31.76713542,34.41604167,83.02755208,659.2454095,797.4812843,2535.292314,6758163,7352109,6428964,7808546,27.76927083,28.72395833,47.125,1836.587077,2010.606926,4800.367292,0,0,0,0,37.14770833,46.46541667,93.4553125,1256.235266,1377.515054,1319.798003,5574920,6498841,6170135,6037526,Apple
414.5,1283.82041,1.8421875,1.808958333,2.103229167,227.3623869,218.1107947,265.6726771,0,512,256,1024,0.775208333,0.791510417,0.82015625,84.38780204,86.24283418,87.90458331,0,0,0,0,0.274479167,0.2659375,0.364583333,31.68414035,29.39458975,47.57562066,0,0,0,0,6.851770833,7.315104167,6.714479167,1214.937716,1377.308939,1136.28754,0,0,0,0,Apple
35018.5,768.2569228,44.16671875,44.3159375,64.51776042,3290.669549,3772.944663,6454.023018,12429209,9728376,10189451,12820888,36.65447917,39.0521875,90.43453125,698.9249904,821.2230056,2048.768735,7676960,6692894,6888997,7872809,20.14958333,20.57822917,34.29197917,1419.466375,1485.048464,3817.027977,0,0,0,0,35.04239583,41.53583333,75.570625,1503.644557,1747.882466,2497.434179,5908772,6506547,7228991,6243379,Apple
33045,715.3279886,36.46661458,36.60697917,59.15838542,2452.164615,2793.967618,5802.546841,12095884,9396089,11239308,12689563,27.55682292,31.85484375,86.29244792,634.289792,770.9379401,1921.215672,6627101,6955807,6429465,6756118,13.9765625,14.291875,24.3053125,1105.552055,1154.081476,2868.484388,0,0,0,0,27.44760417,34.59927083,68.22145833,1510.403088,1816.742854,2779.53429,5448209,6374200,8677979,8219225,Apple
37629,754.1564157,42.30005208,42.69052083,60.31135417,3271.134187,3757.662868,6230.857329,10584711,7749460,9263723,10846090,35.2915625,38.34213542,88.60953125,844.3249913,996.1242454,2320.724045,7084572,7020068,7545384,7611419,23.78791667,24.57729167,41.04125,1587.058771,1694.001943,4355.40559,0,0,0,0,42.17885417,51.38260417,95.19947917,1997.84624,2172.511218,1656.079896,5971743,5643281,5908763,5316105,Apple
33346.5,719.570629,35.55223958,35.18942708,57.44604167,2347.961125,2644.354274,5550.25688,10578290,6366529,9526384,12754841,26.70536458,29.69682292,80.21182292,677.0027212,797.4789691,2144.440391,6234139,6432797,5906201,6495006,18.44489583,18.71625,33.07072917,1303.818214,1359.099278,3524.11156,0,0,0,0,28.78864583,36.38979167,76.81645833,1489.992725,1748.511604,2237.895271,5249811,5580049,5450260,5714466,Apple
31673,705.3279883,33.57026042,33.75401042,53.98604167,2395.877043,2732.781416,5628.679701,10911366,7019827,8143189,11236990,26.63963542,30.45661458,82.40692708,621.9815436,753.2638469,2213.631546,6495242,6495777,6429465,6363153,14.476875,14.72854167,25.93739583,1083.564465,1117.797352,2997.621393,0,0,0,0,28.3759375,34.7878125,71.5478125,1459.548983,1708.747164,2629.070422,5576222,5979945,7557956,6966340,Apple
36213,732.1564149,42.20973958,41.73223958,63.37703125,2863.082624,3222.082836,5881.714566,11703182,10185341,10650247,12096397,33.62791667,34.27364583,89.3028125,584.3479082,687.0980346,1645.150805,6821137,6625823,6886942,7741724,16.88583333,16.97114583,28.39270833,1209.161758,1225.99448,3150.94453,0,0,0,0,31.34239583,35.78333333,69.74041667,1246.803703,1435.756181,2369.8047,6107178,7031864,7099212,7296853,Apple
35984,727.8132696,43.973125,43.49265625,65.58671875,2948.422819,3342.1638,5989.932584,11309701,9530745,10122371,12359810,33.41927083,34.63953125,87.46265625,602.3059828,696.8556352,1741.663293,6888971,6626850,7019803,7216663,18.8675,19.05145833,32.0509375,1301.660569,1337.702977,3427.879593,0,0,0,0,32.5653125,37.63291667,71.90125,1408.896151,1604.472333,2314.029623,5580837,6440754,7295302,6638145,Apple
36279.5,813.8549,20.02213542,21.76140625,33.67984375,1757.006125,2180.022917,4752.178698,0,0,0,0,39.76458333,45.0834375,103.9532813,747.4573915,1010.540851,2810.014328,8072489,8005158,7480356,8205104,13.83260417,15.5303125,28.35447917,945.6656245,1176.402206,3616.054032,0,0,0,0,31.1821875,41.53197917,94.70729167,1164.135662,1546.826061,2474.503072,6887957,5311493,6561811,5707533,Apple
35883.5,749.3696189,29.04140625,31.54296875,47.44005208,2538.126254,3102.293362,6271.321302,196610,0,0,0,41.84104167,47.57859375,108.9815104,643.8225447,880.0528855,2200.792106,7677471,7679014,7480105,8073009,10.33239583,11.54020833,21.356875,724.3037838,883.360675,2744.734932,0,0,0,0,27.41697917,35.10302083,77.8771875,1155.605816,1552.283033,3023.746688,6301462,6241067,6965560,6832945,Apple
38456.5,769.1686087,43.71989583,44.56776042,58.88645833,4007.176229,4320.150721,6644.193358,13813707,7360094,8941455,12627379,48.02375,48.47197917,92.72744792,762.9814151,867.8826523,1936.638476,6564921,6171955,7352883,6826802,27.22635417,28.64072917,44.96979167,1922.044285,2161.329362,4808.849087,0,0,0,0,43.77916667,50.39510417,91.52416667,2189.989149,2504.680455,1695.199624,5049362,4657928,4461067,4529425,Apple
37365.5,795.7960228,48.32734375,49.94567708,73.97822917,3518.531023,3847.175643,7354.282547,11562861,12028810,11501437,11635079,48.76651042,58.98947917,112.4797396,811.9417847,1038.442806,2467.068131,8469800,8603704,8405296,8798513,17.4971875,16.4203125,27.11239583,1144.053534,1046.2849,2092.168305,0,0,0,0,37.74291667,44.82572917,78.35760417,2148.870783,2335.474942,1629.265973,4725526,5058590,5124387,4992799,Apple
28841,681.4701259,29.97854167,30.67057292,55.38052083,2064.703915,2251.371009,5817.981558,11170672,10505812,10836315,11498093,32.07088542,40.06979167,94.11984375,880.961069,1114.937317,2834.654023,7940653,7089699,7876141,7942951,8.547708333,8.027395833,15.41020833,515.4402239,477.1818536,1242.785896,0,0,0,0,18.46604167,21.54427083,48.59791667,982.7571802,1149.64679,1960.461662,5320486,6310201,7168088,8813940,Apple
30650,704.2985513,31.7834375,32.28739583,59.13026042,2051.488413,2226.918549,5807.019543,10905442,10312802,11298147,11498868,30.8140625,38.71671875,94.38604167,706.3039689,929.756783,2518.90118,7678235,7154463,7417635,7810589,9.44125,8.590520833,17.49885417,540.5492568,484.8428476,1329.019999,0,0,0,0,18.58520833,21.78489583,51.33375,919.3794062,1094.654668,1806.358194,4267797,5058853,6046010,6309948,Apple
117,667.8132697,0.799583333,0.792447917,1.099791667,86.26681233,78.40812005,127.6195208,0,256,513,0,0.987395833,1.001197917,1.264375,114.7401536,115.8324465,146.2626059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apple
277.5,318.7523066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apple
833,1555.082383,2.388645833,2.330989583,2.389166667,351.4362461,341.1847688,351.8661535,0,0,0,0,6.781875,6.919114583,5.811614583,1468.926901,1519.487676,1052.940917,0,0,0,0,1.897916667,1.929166667,1.735729167,266.4147873,275.821441,226.1269318,0,0,0,0,3.666458333,3.987916667,3.459166667,620.3908333,677.876729,513.8762493,0,0,0,65536,Apple
37923.5,816.3401804,19.68932292,22.12572917,42.95171875,1185.601969,1481.999817,5234.311263,10577765,0,0,0,53.11833333,72.34557292,143.3658333,1756.902872,1897.280423,1785.210228,9119252,9186601,9252905,9120030,6.803645833,7.134583333,13.78104167,463.7636325,507.0762623,1703.840807,0,0,0,0,22.50395833,29.92104167,74.54510417,993.546026,1223.750849,2981.046299,6432804,6237995,6308920,6045236,Apple
38333.5,805.6538892,30.9390625,34.13369792,62.84296875,1808.33462,2226.387177,6567.242268,11227983,10452599,10971751,10772567,38.35963542,56.45375,117.8769271,769.6019645,1183.371819,2773.751988,9189922,9851956,9254175,9187355,18.59260417,20.5303125,41.01895833,965.0295495,1164.593039,4174.724432,0,0,0,0,33.05979167,45.3540625,99.47864583,1880.828508,2093.267661,1980.493086,5965826,5245953,5510665,5313033,Apple
32949,736.4406857,28.07744792,29.73432292,52.59333333,1911.052491,2155.275405,5826.029518,10640213,260,458752,9585728,31.96270833,44.57348958,106.3883854,545.845901,765.8727243,2220.660355,7676947,8931125,7743526,7610649,7.319270833,7.2334375,17.90645833,440.5677536,434.0701944,1631.471875,0,0,0,0,18.4640625,23.19677083,60.71552083,984.5866252,1128.140135,1994.643759,5515041,5256484,5519163,5520180,Apple
32010,721.9554057,26.39880208,27.6434375,46.23640625,2158.601217,2419.765884,5703.293331,10246223,0,0,0,37.59729167,47.95723958,112.1734896,892.6473052,1106.557182,2601.234016,10508611,8661795,8267549,8794145,6.644270833,6.500520833,10.421875,466.0966859,449.1977081,970.6413965,0,0,0,0,19.53395833,24.19166667,55.61020833,931.0717635,1099.135764,1947.987021,4398867,4927004,5979694,5849145,Apple
30071.5,702.5411911,25.87598958,27.15859375,48.07130208,1800.247903,2006.928442,5501.56351,9255476,0,0,917504,28.67723958,39.61942708,90.99244792,613.2218153,917.8503205,3114.008328,8863012,9393202,8799017,7744019,10.33947917,10.28833333,26.51083333,518.7446497,516.7776972,2345.533841,0,0,0,0,19.68010417,25.33302083,67.4740625,913.4567292,1056.288576,1784.177452,4196610,4660493,4792849,4925727,Apple
628.5,1359.50165,5.079322917,4.9903125,5.396666667,742.6201141,721.5842812,799.9977597,0,256,196608,65536,0.888385417,0.901770833,0.928489583,108.3624901,111.529726,110.1636883,0,0,0,0,0.984270833,1.0071875,1.047708333,144.7698568,147.3685942,149.7927239,0,0,0,0,2.824479167,2.970416667,2.8015625,512.5297133,540.0968332,491.3667684,0,0,0,0,Apple
36428,770.8427083,45.78744792,45.78401042,66.37208333,3330.506228,3817.067984,6454.039575,11705754,10517388,9662070,12625824,36.39807292,38.23864583,89.28229167,658.159715,772.3534648,2021.434895,7545377,6694438,7020580,7544607,24.10239583,24.43979167,41.37697917,1583.868578,1632.367833,4278.403824,0,0,0,0,36.39072917,43.01739583,80.76458333,1439.052643,1666.594385,2098.222079,5577747,5714977,5979955,5914424,Apple
36506,733.8132701,48.4121875,48.31161458,70.24348958,3413.385831,3889.606178,6603.192015,11966869,9991814,11108496,13017497,37.45895833,39.40286458,92.5025,652.8692531,764.0778564,1909.875931,7347998,6889765,7217451,7806498,20.9821875,21.50447917,35.119375,1518.248954,1597.234772,3910.260541,0,0,0,0,35.7984375,42.27166667,76.5159375,1549.109685,1801.999531,2535.502454,5909548,6638135,7295815,6835255,Apple
35909.5,763.9137766,43.23401042,43.39473958,62.19994792,3279.1505,3775.858399,6320.767156,11572889,8936567,9927811,11242384,35.43588542,37.87291667,87.16463542,698.0723477,824.8222873,2203.289406,7414052,6431781,6889762,7414058,23.6753125,24.0796875,40.7384375,1541.514057,1604.615629,4208.948981,0,0,0,0,36.12729167,44.06677083,83.4915625,1412.530255,1604.701062,1936.759512,6103568,5382668,5977638,5714466,Apple
35359,756.8427069,44.47791667,44.6553125,64.43901042,3327.960241,3818.414316,6456.135655,12033690,10122631,9991812,11966867,36.29723958,38.38364583,88.34890625,686.7764924,819.4065659,2129.303525,7546149,6759703,6494506,7414814,22.5390625,23.083125,38.73458333,1520.505557,1599.667674,4126.929762,0,0,0,0,36.13104167,42.30416667,79.15385417,1424.98762,1634.908316,2203.057683,5512987,5846060,5981234,5980207,Apple
877.5,1490.496596,1.427552083,1.415885417,1.755729167,170.103918,157.9888622,204.9773109,0,256,256,256,0.985625,0.98828125,1.10609375,131.3519809,136.0875189,148.478067,0,0,0,0,2.2284375,2.202604167,2.221770833,328.2402121,326.3455141,328.0080052,0,0,0,0,10.51041667,11.0378125,10.4971875,1910.228641,2101.665133,1910.7427,0,0,0,0,Apple
37253,768.4406854,36.14989583,35.09375,56.07895833,2503.882948,2633.061107,5336.33012,7153473,8410712,7816015,6956346,30.40494792,31.60651042,79.33265625,693.6483609,777.999593,1920.121579,6628893,6629162,6037027,6233636,25.23583333,23.94604167,36.81541667,1648.255008,1592.580005,3160.337179,0,0,0,0,32.83447917,36.55375,77.000625,2159.112082,2438.311694,1444.507708,3735558,3998464,3671297,3738114,Apple
93.5,291.6639943,1.105520833,1.055,1.3034375,130.7177195,119.574475,163.936884,0,132099,0,0,0,0,0,0,0,0,0,0,0,0,0.7959375,0.765520833,0.770520833,106.325546,103.9388737,104.2366101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apple
36687.5,748.4823166,43.70479167,43.62328125,60.21635417,3428.011915,3708.112927,5902.179441,10386572,8208464,7287629,10057366,43.29041667,45.67557292,88.46697917,999.4896165,1170.548757,1850.802451,6629162,6369331,6761267,6498346,20.73447917,20.13625,26.44875,1650.442936,1603.540186,2449.925915,0,0,0,0,31.9346875,36.2784375,64.300625,1771.577297,2028.397368,1683.014416,4197905,4597263,4931626,5321772,Apple
37550.5,797.9970355,36.61140625,39.0984375,70.29286458,2224.195401,2579.521873,6902.925532,10374209,10637645,9717056,9782839,48.11859375,66.01802083,131.7759896,1429.519217,1556.567696,1701.099663,9980200,10248515,8863778,8728853,11.9609375,12.22791667,27.01270833,710.6342033,727.1926373,2747.80713,0,0,0,0,23.44854167,30.79197917,72.88427083,1220.739852,1411.581415,2462.297961,5512983,5584166,5586480,5650988,Apple
35450,879.126978,38.91291667,39.10848958,56.005,3137.578041,3594.00224,6074.363308,10981002,8339036,9657455,11109515,35.76765625,38.1765625,88.54385417,746.738256,896.7060132,2359.428702,7414042,6889764,7743017,7676458,21.48927083,21.91322917,37.09895833,1466.383843,1528.970075,4058.853957,0,0,0,0,36.59541667,44.25145833,85.30072917,1417.746312,1594.120519,2003.894666,6827804,5383438,6108711,5714214,Apple
35558.5,759.0853485,42.27041667,41.70671875,63.40270833,2906.883958,3270.146122,5931.480222,11901323,10121601,11243154,12162453,33.7575,34.51427083,88.91630208,577.8111938,659.3141713,1615.143151,7150369,6954780,6757157,7478554,16.87864583,17.03708333,28.63041667,1179.054127,1204.129666,3140.604241,0,0,0,0,31.73708333,36.47041667,68.8809375,1366.079,1571.379541,2441.544887,5713460,6572083,7365209,7036252,Apple
37747.5,757.3107446,54.47291667,53.9434375,71.01822917,3546.965308,3845.25378,5349.636855,12233650,6761536,7352644,11047329,42.72822917,44.70515625,80.90953125,790.3563489,920.6752026,1405.278326,5714474,6240045,6173749,5910310,27.77666667,26.548125,33.6546875,1930.414289,1847.318101,2466.853155,0,0,0,0,34.8925,38.93989583,60.8296875,2022.929902,2400.168575,1663.907139,3872012,4729635,4533034,4995883,Apple
37105,761.8132707,53.73755208,56.28151042,63.66328125,4286.222319,4990.908408,5521.776673,8018282,8151911,7619668,6900062,49.67286458,53.64796875,79.44875,1107.684597,1324.259251,1587.664769,5977895,5847865,5977895,5976370,31.71833333,31.91177083,35.58739583,2202.975664,2328.699403,2613.778612,256,0,0,0,36.0515625,42.238125,56.98520833,1663.043695,2000.199546,1223.193115,3347986,4008745,4408621,4275506,Apple
114,641.7300088,1.350625,1.296875,1.59875,134.4697704,122.6530111,165.1806651,0,65536,328452,0,0.718020833,0.707916667,0.754114583,68.79080025,68.73229149,70.64823828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apple
36027,748.7838324,33.35182292,32.46135417,51.80104167,2524.160544,2660.066423,5394.797916,7741501,11774376,10720147,8076356,32.02005208,32.88578125,79.72619792,772.4979833,871.5229437,2264.982793,6627101,6827303,6891307,6956066,25.92697917,25.14947917,38.00010417,1761.829772,1760.341302,3443.868229,0,0,0,0,35.38177083,39.68395833,81.23552083,2422.020397,2727.005951,1503.343384,4260614,3802116,3933442,3933440,Apple
38079.5,763.6538888,45.72197917,46.01026042,60.12265625,3350.197704,3678.816613,5271.928341,11773613,6828871,7617874,11181728,41.67630208,45.00291667,83.43744792,862.6195426,993.6357207,1408.47265,6434606,6040869,5381938,5711391,20.6971875,19.91166667,24.874375,1551.8807,1492.212614,2047.751927,0,0,0,0,30.225,34.71489583,58.48270833,1572.205417,1820.856111,1375.775951,3608832,4334869,4930864,4666405,Apple
36730,783.6711345,46.55151042,46.644375,61.42208333,3407.310576,3734.070614,5333.191533,9732764,7352893,7485785,10847381,41.88776042,44.36875,80.63963542,797.3717252,926.5007943,1485.154564,6107181,6109750,6108469,5843757,27.06614583,25.77208333,32.868125,1849.611771,1766.245762,2485.009067,0,0,0,0,33.81791667,38.42239583,62.31291667,1792.783929,2107.144811,1438.80375,4067079,4203032,4794650,4795171,Apple
